Dates,PX_BID,LAST_PRICE,CHG_PCT_1D
09-08-2016,66.8375,66.8425,-0.0037
10-08-2016,66.71,66.715,-0.1907
11-08-2016,66.8375,66.8438,0.1931
12-08-2016,66.8825,66.8875,0.0654
16-08-2016,66.76,66.765,-0.1831
18-08-2016,66.805,66.81,0.0674
19-08-2016,67.055,67.06,0.3742
22-08-2016,67.1825,67.1862,0.1882
23-08-2016,67.055,67.0587,-0.1898
24-08-2016,67.095,67.1,0.0616
25-08-2016,67.05,67.055,-0.0671
26-08-2016,67.0575,67.0587,0.0055
29-08-2016,67.1725,67.1763,0.1754
30-08-2016,67.025,67.03,-0.2178
31-08-2016,66.96,66.9637,-0.0989
01-09-2016,66.955,66.96,-0.0055
02-09-2016,66.82,66.825,-0.2016
06-09-2016,66.52,66.525,-0.4489
07-09-2016,66.365,66.3675,-0.2368
08-09-2016,66.42,66.4225,0.0829
09-09-2016,66.67,66.6763,0.3821
12-09-2016,66.92,66.925,0.373
14-09-2016,66.89,66.895,-0.0448
15-09-2016,67.02,67.025,0.1943
16-09-2016,66.98,66.985,-0.0597
19-09-2016,66.9625,66.9675,-0.0261
20-09-2016,67.01,67.015,0.0709
21-09-2016,67.0175,67.0213,0.0094
22-09-2016,66.6625,66.6662,-0.5298
23-09-2016,66.65,66.6537,-0.0188
26-09-2016,66.61,66.6125,-0.0618
27-09-2016,66.4825,66.4863,-0.1895
28-09-2016,66.46,66.465,-0.032
29-09-2016,66.85,66.855,0.5868
30-09-2016,66.61,66.615,-0.359
03-10-2016,66.575,66.58,-0.0525
04-10-2016,66.455,66.46,-0.1802
05-10-2016,66.505,66.5087,0.0733
06-10-2016,66.695,66.7,0.2876
07-10-2016,66.68,66.685,-0.0225
10-10-2016,66.53,66.5338,-0.2267
13-10-2016,66.93,66.935,0.603
14-10-2016,66.71,66.715,-0.3287
17-10-2016,66.885,66.89,0.2623
18-10-2016,66.7225,66.7275,-0.2429
19-10-2016,66.6725,66.6775,-0.0749
20-10-2016,66.805,66.81,0.1987
21-10-2016,66.885,66.89,0.1197
24-10-2016,66.8475,66.8525,-0.0561
25-10-2016,66.82,66.825,-0.0411
26-10-2016,66.8275,66.8325,0.0112
27-10-2016,66.8625,66.8675,0.0524
28-10-2016,66.7775,66.7787,-0.1328
01-11-2016,66.715,66.72,-0.0879
02-11-2016,66.715,66.72,0
03-11-2016,66.745,66.75,0.045
04-11-2016,66.7,66.705,-0.0674
07-11-2016,66.7325,66.7375,0.0487
08-11-2016,66.615,66.62,-0.1761
09-11-2016,66.43,66.435,-0.2777
10-11-2016,66.62,66.625,0.286
11-11-2016,67.24,67.2462,0.9324
15-11-2016,67.7375,67.7425,0.738
16-11-2016,67.945,67.95,0.3063
17-11-2016,67.8225,67.8262,-0.1822
18-11-2016,68.1325,68.1362,0.4571
21-11-2016,68.16,68.165,0.0423
22-11-2016,68.25,68.255,0.132
23-11-2016,68.56,68.565,0.4542
24-11-2016,68.7425,68.7475,0.2662
25-11-2016,68.4625,68.4675,-0.4073
28-11-2016,68.77,68.775,0.4491
29-11-2016,68.65,68.655,-0.1745
30-11-2016,68.3825,68.3887,-0.3879
01-12-2016,68.3425,68.3463,-0.062
02-12-2016,68.22,68.225,-0.1775
05-12-2016,68.215,68.22,-0.0073
06-12-2016,67.895,67.9,-0.4691
07-12-2016,67.63,67.635,-0.3903
08-12-2016,67.35,67.355,-0.414
09-12-2016,67.4125,67.4175,0.0928
13-12-2016,67.535,67.54,0.1817
14-12-2016,67.44,67.445,-0.1407
15-12-2016,67.83,67.835,0.5782
16-12-2016,67.7675,67.7713,-0.0939
19-12-2016,67.87,67.8725,0.1493
20-12-2016,68.035,68.0413,0.2487
21-12-2016,67.91,67.9138,-0.1874
22-12-2016,67.985,67.99,0.1122
23-12-2016,67.82,67.825,-0.2427
26-12-2016,67.7325,67.7363,-0.1308
27-12-2016,68.0525,68.0575,0.4742
28-12-2016,68.235,68.24,0.2682
29-12-2016,68.095,68.1,-0.2052
30-12-2016,67.92,67.925,-0.257
02-01-2017,68.2225,68.2275,0.4453
03-01-2017,68.325,68.33,0.1502
04-01-2017,68.04,68.045,-0.4171
05-01-2017,67.955,67.9613,-0.123
06-01-2017,67.96,67.9625,0.0018
09-01-2017,68.2,68.2038,0.355
10-01-2017,68.1775,68.1825,-0.0312
11-01-2017,68.325,68.33,0.2163
12-01-2017,68.08,68.0838,-0.3603
13-01-2017,68.15,68.1563,0.1065
16-01-2017,68.09,68.095,-0.0899
17-01-2017,67.955,67.96,-0.1983
18-01-2017,68.07,68.075,0.1692
19-01-2017,68.125,68.13,0.0808
20-01-2017,68.175,68.1825,0.0771
23-01-2017,68.21,68.215,0.0477
24-01-2017,68.14,68.145,-0.1026
25-01-2017,68.0725,68.0762,-0.101
27-01-2017,68.03,68.035,-0.0605
30-01-2017,67.945,67.9475,-0.1286
31-01-2017,67.86,67.865,-0.1214
01-02-2017,67.47,67.4738,-0.5764
02-02-2017,67.37,67.3737,-0.1484
03-02-2017,67.315,67.3188,-0.0815
06-02-2017,67.215,67.2188,-0.1485
07-02-2017,67.405,67.41,0.2844
08-02-2017,67.185,67.1888,-0.3281
09-02-2017,66.845,66.85,-0.5043
10-02-2017,66.8825,66.885,0.0524
13-02-2017,67.01,67.015,0.1944
14-02-2017,66.915,66.9187,-0.1437
15-02-2017,66.905,66.9075,-0.0167
16-02-2017,67.0675,67.0725,0.2466
17-02-2017,67.015,67.02,-0.0783
20-02-2017,66.92,66.925,-0.1417
22-02-2017,66.9625,66.9675,0.0635
23-02-2017,66.82,66.825,-0.2128
27-02-2017,66.7025,66.7075,-0.1758
28-02-2017,66.685,66.69,-0.0262
01-03-2017,66.8225,66.8262,0.2042
02-03-2017,66.705,66.71,-0.1739
03-03-2017,66.8,66.805,0.1424
06-03-2017,66.71,66.715,-0.1347
07-03-2017,66.6675,66.6725,-0.0637
08-03-2017,66.6975,66.7012,0.043
09-03-2017,66.71,66.715,0.0207
10-03-2017,66.6,66.605,-0.1649
14-03-2017,65.8125,65.8175,-1.1823
15-03-2017,65.685,65.695,-0.1861
16-03-2017,65.41,65.4113,-0.4318
17-03-2017,65.47,65.475,0.0974
20-03-2017,65.355,65.36,-0.1756
21-03-2017,65.275,65.28,-0.1224
22-03-2017,65.44,65.4425,0.2489
23-03-2017,65.525,65.53,0.1337
24-03-2017,65.41,65.415,-0.1755
27-03-2017,65.04,65.045,-0.5656
29-03-2017,64.9075,64.9113,-0.2056
30-03-2017,64.915,64.9187,0.0114
31-03-2017,64.845,64.85,-0.1058
03-04-2017,65.0225,65.0262,0.2717
05-04-2017,64.8775,64.8825,-0.221
06-04-2017,64.53,64.5338,-0.5374
07-04-2017,64.275,64.28,-0.3933
10-04-2017,64.56,64.565,0.4434
11-04-2017,64.495,64.5,-0.1007
12-04-2017,64.67,64.6712,0.2654
13-04-2017,64.4075,64.4113,-0.4019
17-04-2017,64.51,64.515,0.161
18-04-2017,64.625,64.6288,0.1764
19-04-2017,64.5725,64.5775,-0.0794
20-04-2017,64.555,64.56,-0.0271
21-04-2017,64.6075,64.6113,0.0795
24-04-2017,64.4325,64.4375,-0.269
25-04-2017,64.27,64.2725,-0.2561
26-04-2017,64.11,64.115,-0.2451
27-04-2017,64.1475,64.1537,0.0604
28-04-2017,64.24,64.245,0.1423
02-05-2017,64.2075,64.2125,-0.0506
03-05-2017,64.145,64.1487,-0.0994
04-05-2017,64.17,64.175,0.041
05-05-2017,64.37,64.375,0.3116
08-05-2017,64.3,64.305,-0.1087
09-05-2017,64.62,64.6263,0.4997
11-05-2017,64.3725,64.3763,-0.3868
12-05-2017,64.305,64.31,-0.103
15-05-2017,64.0575,64.0612,-0.3869
16-05-2017,64.0725,64.0775,0.0254
17-05-2017,64.15,64.1563,0.123
18-05-2017,64.84,64.845,1.0735
19-05-2017,64.6325,64.6375,-0.32
22-05-2017,64.5425,64.5488,-0.1372
23-05-2017,64.885,64.89,0.5286
24-05-2017,64.73,64.74,-0.2312
25-05-2017,64.6175,64.6225,-0.1815
26-05-2017,64.44,64.445,-0.2747
29-05-2017,64.49,64.495,0.0776
30-05-2017,64.66,64.665,0.2636
31-05-2017,64.505,64.5112,-0.2378
01-06-2017,64.4725,64.4775,-0.0522
02-06-2017,64.435,64.4413,-0.0561
05-06-2017,64.36,64.365,-0.1184
06-06-2017,64.4225,64.4275,0.0971
07-06-2017,64.33,64.3338,-0.1454
08-06-2017,64.2075,64.2125,-0.1885
09-06-2017,64.245,64.2538,0.0643
12-06-2017,64.44,64.4438,0.2957
13-06-2017,64.3375,64.34,-0.1611
14-06-2017,64.29,64.295,-0.0699
15-06-2017,64.53,64.535,0.3733
16-06-2017,64.425,64.4288,-0.1646
19-06-2017,64.425,64.4275,-0.002
20-06-2017,64.5,64.5025,0.1164
21-06-2017,64.5175,64.5225,0.031
22-06-2017,64.59,64.595,0.1124
23-06-2017,64.5125,64.5175,-0.12
27-06-2017,64.5275,64.5338,0.0253
28-06-2017,64.5475,64.5513,0.0271
29-06-2017,64.625,64.6288,0.1201
30-06-2017,64.575,64.5788,-0.0774
03-07-2017,64.87,64.875,0.4587
04-07-2017,64.735,64.74,-0.2081
05-07-2017,64.775,64.78,0.0618
06-07-2017,64.7725,64.7762,-0.0059
07-07-2017,64.59,64.595,-0.2797
10-07-2017,64.5325,64.5375,-0.089
11-07-2017,64.5875,64.5925,0.0852
12-07-2017,64.535,64.54,-0.0813
13-07-2017,64.44,64.4438,-0.1491
14-07-2017,64.44,64.445,0.0019
17-07-2017,64.3475,64.3525,-0.1435
18-07-2017,64.33,64.3338,-0.0291
19-07-2017,64.2775,64.2825,-0.0797
20-07-2017,64.425,64.43,0.2295
21-07-2017,64.315,64.3187,-0.1727
24-07-2017,64.335,64.34,0.0331
25-07-2017,64.3775,64.3813,0.0642
26-07-2017,64.365,64.3687,-0.0196
27-07-2017,64.105,64.11,-0.4019
28-07-2017,64.1475,64.1525,0.0663
31-07-2017,64.1825,64.1875,0.0546
01-08-2017,64.075,64.08,-0.1675
02-08-2017,63.6975,63.7025,-0.5891
03-08-2017,63.69,63.6937,-0.0138
04-08-2017,63.5775,63.5825,-0.1746
07-08-2017,63.805,63.81,0.3578
08-08-2017,63.6275,63.6325,-0.2782
09-08-2017,63.8325,63.8363,0.3203
10-08-2017,64.075,64.08,0.3818
11-08-2017,64.1325,64.1375,0.0897
14-08-2017,64.115,64.1212,-0.0254
16-08-2017,64.1475,64.1525,0.0488
18-08-2017,64.1425,64.1463,-0.0097
21-08-2017,64.135,64.1387,-0.0118
22-08-2017,64.0975,64.1025,-0.0564
23-08-2017,64.1125,64.115,0.0195
24-08-2017,64.03,64.0338,-0.1266
28-08-2017,63.91,63.915,-0.1855
29-08-2017,64.0175,64.0225,0.1682
30-08-2017,63.99,63.9912,-0.0489
31-08-2017,63.9025,63.9063,-0.1327
01-09-2017,64.025,64.03,0.1936
04-09-2017,64.045,64.05,0.0312
05-09-2017,64.13,64.1337,0.1307
06-09-2017,64.1,64.1062,-0.0429
07-09-2017,64.045,64.0475,-0.0916
08-09-2017,63.7825,63.7875,-0.4059
11-09-2017,63.9275,63.9313,0.2254
12-09-2017,64.0375,64.0437,0.1758
13-09-2017,63.9925,63.9975,-0.0721
14-09-2017,64.1175,64.1225,0.1953
15-09-2017,64.0775,64.0813,-0.0643
18-09-2017,64.1325,64.1375,0.0877
19-09-2017,64.325,64.3288,0.2983
20-09-2017,64.265,64.2712,-0.0895
21-09-2017,64.7925,64.7962,0.8169
22-09-2017,64.7875,64.7962,0
25-09-2017,65.1175,65.1225,0.5036
26-09-2017,65.44,65.445,0.4952
27-09-2017,65.7025,65.7087,0.4029
28-09-2017,65.505,65.5087,-0.3044
29-09-2017,65.27,65.2762,-0.3549
03-10-2017,65.495,65.5,0.3429
04-10-2017,65.005,65.01,-0.7481
05-10-2017,65.1375,65.1425,0.2038
06-10-2017,65.365,65.3687,0.3472
09-10-2017,65.355,65.3587,-0.0153
10-10-2017,65.28,65.2838,-0.1146
11-10-2017,65.135,65.14,-0.2203
12-10-2017,65.0825,65.0875,-0.0806
13-10-2017,64.925,64.9288,-0.2438
16-10-2017,64.715,64.72,-0.3216
17-10-2017,65.02,65.025,0.4713
18-10-2017,65.035,65.04,0.0231
23-10-2017,65.0125,65.0175,-0.0346
24-10-2017,65.0625,65.0675,0.0769
25-10-2017,64.8925,64.8975,-0.2613
26-10-2017,64.8175,64.8225,-0.1156
27-10-2017,65.045,65.05,0.351
30-10-2017,64.845,64.8512,-0.3056
31-10-2017,64.74,64.7462,-0.1619
01-11-2017,64.5925,64.5975,-0.2297
02-11-2017,64.6075,64.6113,0.0214
03-11-2017,64.5425,64.5475,-0.0987
06-11-2017,64.675,64.68,0.2053
07-11-2017,65.025,65.03,0.5411
08-11-2017,64.9525,64.9575,-0.1115
09-11-2017,64.9375,64.9425,-0.0231
10-11-2017,65.1625,65.1675,0.3465
13-11-2017,65.4225,65.4287,0.4008
14-11-2017,65.415,65.4187,-0.0153
15-11-2017,65.205,65.21,-0.319
16-11-2017,65.3175,65.3225,0.1725
17-11-2017,65.01,65.015,-0.4707
20-11-2017,65.085,65.09,0.1154
21-11-2017,64.8875,64.8938,-0.3014
22-11-2017,64.92,64.925,0.0481
23-11-2017,64.57,64.575,-0.5391
24-11-2017,64.695,64.7,0.1936
27-11-2017,64.4975,64.5025,-0.3053
28-11-2017,64.405,64.4113,-0.1414
29-11-2017,64.315,64.32,-0.1417
30-11-2017,64.4475,64.4588,0.2158
04-12-2017,64.37,64.3737,-0.132
05-12-2017,64.38,64.385,0.0176
06-12-2017,64.515,64.5188,0.2078
07-12-2017,64.565,64.57,0.0794
08-12-2017,64.4525,64.4575,-0.1742
11-12-2017,64.365,64.37,-0.1357
12-12-2017,64.39,64.395,0.0388
13-12-2017,64.435,64.44,0.0699
14-12-2017,64.34,64.345,-0.1474
15-12-2017,64.04,64.045,-0.4662
18-12-2017,64.23,64.235,0.2967
19-12-2017,64.0325,64.035,-0.3114
20-12-2017,64.1075,64.1138,0.1231
21-12-2017,64.0575,64.0625,-0.08
22-12-2017,64.04,64.0425,-0.0312
26-12-2017,64.075,64.0788,0.0567
27-12-2017,64.1475,64.1525,0.115
28-12-2017,64.075,64.08,-0.113
29-12-2017,63.8675,63.8713,-0.3257
01-01-2018,63.67,63.675,-0.3073
02-01-2018,63.475,63.4812,-0.3044
03-01-2018,63.53,63.535,0.0847
04-01-2018,63.405,63.41,-0.1967
05-01-2018,63.3675,63.3713,-0.061
08-01-2018,63.5,63.505,0.211
09-01-2018,63.715,63.7162,0.3326
10-01-2018,63.595,63.5975,-0.1863
11-01-2018,63.66,63.665,0.1061
12-01-2018,63.625,63.6287,-0.057
15-01-2018,63.4875,63.4925,-0.2141
16-01-2018,64.0375,64.0425,0.8662
17-01-2018,63.885,63.89,-0.2381
18-01-2018,63.855,63.86,-0.047
19-01-2018,63.8425,63.845,-0.0235
22-01-2018,63.865,63.87,0.0392
23-01-2018,63.7725,63.7787,-0.1429
24-01-2018,63.6875,63.6925,-0.1352
25-01-2018,63.5375,63.5425,-0.2355
29-01-2018,63.5825,63.5875,0.0708
30-01-2018,63.605,63.61,0.0354
31-01-2018,63.5825,63.5863,-0.0373
01-02-2018,64.0175,64.0225,0.686
02-02-2018,64.06,64.065,0.0664
05-02-2018,64.06,64.065,0
06-02-2018,64.245,64.25,0.2888
07-02-2018,64.28,64.285,0.0545
08-02-2018,64.2525,64.2563,-0.0446
09-02-2018,64.395,64.3975,0.2197
12-02-2018,64.3075,64.3125,-0.132
14-02-2018,64.0825,64.0862,-0.3519
15-02-2018,63.905,63.91,-0.2749
16-02-2018,64.21,64.215,0.4772
20-02-2018,64.785,64.79,0.8954
21-02-2018,64.7675,64.7725,-0.027
22-02-2018,65.04,65.045,0.4207
23-02-2018,64.725,64.7287,-0.4863
26-02-2018,64.79,64.795,0.1024
27-02-2018,64.8775,64.885,0.1389
28-02-2018,65.175,65.1775,0.4508
01-03-2018,65.16,65.165,-0.0192
05-03-2018,65.105,65.1125,-0.0806
06-03-2018,64.955,64.9588,-0.2361
07-03-2018,64.885,64.8887,-0.1079
08-03-2018,65.1425,65.1475,0.3988
09-03-2018,65.16,65.165,0.0269
12-03-2018,65.0375,65.0425,-0.188
13-03-2018,64.8875,64.8925,-0.2306
14-03-2018,64.8275,64.8325,-0.0925
15-03-2018,64.9275,64.9312,0.1522
16-03-2018,64.935,64.94,0.0136
19-03-2018,65.1725,65.1775,0.3657
20-03-2018,65.1925,65.1962,0.0287
21-03-2018,65.2025,65.2075,0.0173
22-03-2018,65.1,65.1062,-0.1554
23-03-2018,65.01,65.0137,-0.1421
26-03-2018,64.865,64.8675,-0.2249
27-03-2018,64.9625,64.97,0.158
28-03-2018,65.1725,65.1775,0.3194
03-04-2018,65.005,65.0112,-0.2551
04-04-2018,65.1425,65.1463,0.2078
05-04-2018,64.9575,64.9625,-0.2821
06-04-2018,64.97,64.9762,0.0211
09-04-2018,65.025,65.0275,0.079
10-04-2018,64.99,64.9925,-0.0538
11-04-2018,65.3025,65.3087,0.4865
12-04-2018,65.2525,65.2563,-0.0802
13-04-2018,65.2075,65.2112,-0.0691
16-04-2018,65.4875,65.4925,0.4314
17-04-2018,65.64,65.645,0.2329
18-04-2018,65.66,65.6625,0.0267
19-04-2018,65.79,65.795,0.2018
20-04-2018,66.1,66.1075,0.475
23-04-2018,66.475,66.48,0.5635
24-04-2018,66.3825,66.3875,-0.1391
25-04-2018,66.89,66.895,0.7645
26-04-2018,66.75,66.755,-0.2093
27-04-2018,66.655,66.6613,-0.1404
02-05-2018,66.6575,66.6625,0.0018
03-05-2018,66.64,66.6438,-0.0281
04-05-2018,66.865,66.87,0.3394
07-05-2018,67.135,67.1413,0.4057
08-05-2018,67.0775,67.0813,-0.0894
09-05-2018,67.27,67.275,0.2888
10-05-2018,67.315,67.3188,0.0651
11-05-2018,67.3275,67.3325,0.0204
14-05-2018,67.5125,67.515,0.271
15-05-2018,68.095,68.1075,0.8776
16-05-2018,67.79,67.795,-0.4588
17-05-2018,67.6925,67.6975,-0.1438
18-05-2018,68.0025,68.0088,0.4598
21-05-2018,68.12,68.1237,0.1689
22-05-2018,68.0425,68.0462,-0.1138
23-05-2018,68.42,68.4238,0.5549
24-05-2018,68.34,68.345,-0.1152
25-05-2018,67.7675,67.7713,-0.8394
28-05-2018,67.425,67.4288,-0.5054
29-05-2018,67.865,67.8725,0.658
30-05-2018,67.4275,67.4362,-0.6428
31-05-2018,67.3775,67.3963,-0.0592
01-06-2018,67.0575,67.0625,-0.4953
04-06-2018,67.1075,67.1125,0.0746
05-06-2018,67.145,67.15,0.0559
06-06-2018,66.92,66.9238,-0.3369
07-06-2018,67.1225,67.1362,0.3174
08-06-2018,67.5025,67.5075,0.5531
11-06-2018,67.425,67.4275,-0.1185
12-06-2018,67.4875,67.4913,0.0946
13-06-2018,67.6375,67.6438,0.226
14-06-2018,67.6275,67.6313,-0.0185
15-06-2018,68.0125,68.0175,0.571
18-06-2018,67.985,67.9888,-0.0422
19-06-2018,68.38,68.385,0.5827
20-06-2018,68.0725,68.0762,-0.4516
21-06-2018,67.9725,67.9812,-0.1395
22-06-2018,67.825,67.8325,-0.2187
25-06-2018,68.12,68.125,0.4312
26-06-2018,68.2475,68.2513,0.1854
27-06-2018,68.6275,68.6338,0.5604
28-06-2018,68.7875,68.7925,0.2312
29-06-2018,68.465,68.47,-0.4688
02-07-2018,68.7925,68.7988,0.4802
03-07-2018,68.5675,68.5737,-0.3272
04-07-2018,68.74,68.7437,0.2479
05-07-2018,68.94,68.945,0.2928
06-07-2018,68.8725,68.8788,-0.096
09-07-2018,68.715,68.72,-0.2305
10-07-2018,68.815,68.8213,0.1474
11-07-2018,68.77,68.7725,-0.0709
12-07-2018,68.5675,68.5712,-0.2927
13-07-2018,68.5225,68.53,-0.0601
16-07-2018,68.5625,68.5687,0.0565
17-07-2018,68.4575,68.4612,-0.1568
18-07-2018,68.6175,68.6225,0.2356
19-07-2018,69.0475,69.0525,0.6266
20-07-2018,68.8425,68.8488,-0.295
23-07-2018,68.8575,68.8625,0.0199
24-07-2018,68.9425,68.9475,0.1234
25-07-2018,68.7825,68.7863,-0.2338
26-07-2018,68.66,68.665,-0.1763
27-07-2018,68.655,68.6625,-0.0036
30-07-2018,68.675,68.68,0.0255
31-07-2018,68.5425,68.5475,-0.1929
01-08-2018,68.4275,68.4312,-0.1697
02-08-2018,68.705,68.71,0.4074
03-08-2018,68.605,68.61,-0.1455
06-08-2018,68.885,68.89,0.4081
07-08-2018,68.68,68.685,-0.2976
08-08-2018,68.625,68.6288,-0.0818
09-08-2018,68.6775,68.6825,0.0782
10-08-2018,68.83,68.835,0.222
13-08-2018,69.9225,69.9337,1.5961
14-08-2018,69.8925,69.8963,-0.0535
16-08-2018,70.1525,70.1575,0.3737
20-08-2018,69.82,69.825,-0.4739
21-08-2018,69.82,69.825,0
23-08-2018,70.1075,70.115,0.4153
24-08-2018,69.9025,69.9088,-0.2941
27-08-2018,70.155,70.16,0.3593
28-08-2018,70.1,70.105,-0.0784
29-08-2018,70.5875,70.5925,0.6954
30-08-2018,70.73,70.735,0.2019
31-08-2018,70.9925,70.9962,0.3693
03-09-2018,71.21,71.22,0.3152
04-09-2018,71.56,71.575,0.4985
05-09-2018,71.755,71.7625,0.262
06-09-2018,71.9825,71.9875,0.3135
07-09-2018,71.7325,71.7363,-0.3489
10-09-2018,72.4525,72.4575,1.0053
11-09-2018,72.69,72.695,0.3278
12-09-2018,72.1725,72.1813,-0.7067
14-09-2018,71.85,71.855,-0.4521
17-09-2018,72.5025,72.5088,0.9099
18-09-2018,72.965,72.975,0.643
19-09-2018,72.3725,72.3788,-0.817
21-09-2018,72.2,72.205,-0.2401
24-09-2018,72.63,72.6362,0.5972
25-09-2018,72.69,72.695,0.081
26-09-2018,72.615,72.62,-0.1032
27-09-2018,72.5925,72.5975,-0.031
28-09-2018,72.485,72.49,-0.1481
01-10-2018,72.9075,72.9125,0.5828
03-10-2018,73.3375,73.3425,0.5897
04-10-2018,73.575,73.5825,0.3272
05-10-2018,73.7575,73.765,0.248
08-10-2018,74.0675,74.0712,0.4151
09-10-2018,74.385,74.3925,0.4338
10-10-2018,74.2075,74.215,-0.2386
11-10-2018,74.12,74.125,-0.1213
12-10-2018,73.5675,73.5725,-0.7454
15-10-2018,73.8075,73.8213,0.3382
16-10-2018,73.47,73.4762,-0.4675
17-10-2018,73.6025,73.61,0.1821
19-10-2018,73.32,73.325,-0.3872
22-10-2018,73.56,73.5638,0.3257
23-10-2018,73.565,73.5688,0.0068
24-10-2018,73.15,73.155,-0.5625
25-10-2018,73.27,73.2738,0.1624
26-10-2018,73.4625,73.4675,0.2644
29-10-2018,73.44,73.445,-0.0306
30-10-2018,73.6725,73.6775,0.3166
31-10-2018,73.95,73.955,0.3766
01-11-2018,73.4475,73.4538,-0.6777
02-11-2018,72.4325,72.4375,-1.3836
05-11-2018,73.12,73.1263,0.9509
06-11-2018,72.995,73,-0.1727
09-11-2018,72.49,72.495,-0.6918
12-11-2018,72.8825,72.89,0.5449
13-11-2018,72.6675,72.6738,-0.2966
14-11-2018,72.3025,72.31,-0.5006
15-11-2018,71.975,71.9812,-0.4547
16-11-2018,71.92,71.9275,-0.0746
19-11-2018,71.6475,71.6575,-0.3754
20-11-2018,71.455,71.4613,-0.2738
22-11-2018,70.6925,70.6975,-1.0688
26-11-2018,70.86,70.8688,0.2423
27-11-2018,70.785,70.79,-0.1112
28-11-2018,70.6125,70.6175,-0.2437
29-11-2018,69.84,69.845,-1.0939
30-11-2018,69.5775,69.5837,-0.3741
03-12-2018,70.4525,70.4587,1.2575
04-12-2018,70.5,70.505,0.0657
05-12-2018,70.4625,70.4662,-0.055
06-12-2018,70.895,70.9037,0.6209
07-12-2018,70.805,70.8112,-0.1305
10-12-2018,71.3325,71.3387,0.7449
11-12-2018,71.845,71.8575,0.7272
12-12-2018,72.01,72.02,0.2261
13-12-2018,71.685,71.69,-0.4582
14-12-2018,71.8925,71.8963,0.2878
17-12-2018,71.545,71.555,-0.4747
18-12-2018,70.415,70.4225,-1.5827
19-12-2018,70.3925,70.3988,-0.0337
20-12-2018,69.7,69.7075,-0.982
21-12-2018,70.165,70.1738,0.6689
24-12-2018,70.14,70.145,-0.041
26-12-2018,70.07,70.075,-0.0998
27-12-2018,70.3475,70.3525,0.396
28-12-2018,69.9325,69.9463,-0.5774
31-12-2018,69.765,69.7712,-0.2503
01-01-2019,69.4275,69.4325,-0.4854
02-01-2019,70.1675,70.1738,1.0677
03-01-2019,70.1825,70.19,0.0231
04-01-2019,69.725,69.7312,-0.6537
07-01-2019,69.68,69.685,-0.0663
08-01-2019,70.1975,70.2025,0.7426
09-01-2019,70.46,70.465,0.3739
10-01-2019,70.4075,70.4113,-0.0762
11-01-2019,70.49,70.495,0.1189
14-01-2019,70.925,70.93,0.6171
15-01-2019,71.035,71.04,0.1551
16-01-2019,71.2325,71.2375,0.278
17-01-2019,71.035,71.04,-0.2772
18-01-2019,71.1825,71.1875,0.2076
21-01-2019,71.275,71.2813,0.1318
22-01-2019,71.4375,71.4425,0.2261
23-01-2019,71.33,71.3338,-0.1522
24-01-2019,71.0725,71.0762,-0.3611
25-01-2019,71.17,71.175,0.139
28-01-2019,71.1025,71.1087,-0.0932
29-01-2019,71.105,71.11,0.0018
30-01-2019,71.115,71.1212,0.0158
31-01-2019,71.08,71.085,-0.0509
01-02-2019,71.25,71.255,0.2392
04-02-2019,71.8,71.805,0.7719
05-02-2019,71.5625,71.5675,-0.3308
06-02-2019,71.5525,71.5587,-0.0123
07-02-2019,71.44,71.4538,-0.1466
08-02-2019,71.305,71.3087,-0.2031
11-02-2019,71.17,71.1775,-0.184
12-02-2019,70.6225,70.6662,-0.7183
13-02-2019,70.7975,70.8025,0.1929
14-02-2019,71.1525,71.165,0.512
15-02-2019,71.22,71.2275,0.0878
18-02-2019,71.3375,71.3425,0.1615
20-02-2019,71.105,71.1087,-0.3277
21-02-2019,71.2425,71.2487,0.1969
22-02-2019,71.135,71.14,-0.1526
25-02-2019,70.975,70.98,-0.2249
26-02-2019,71.065,71.0688,0.1251
27-02-2019,71.24,71.2475,0.2514
28-02-2019,70.74,70.745,-0.7053
01-03-2019,70.9025,70.91,0.2332
05-03-2019,70.485,70.4912,-0.5906
06-03-2019,70.2775,70.285,-0.2925
07-03-2019,70,70.005,-0.3984
08-03-2019,70.1425,70.1488,0.2054
11-03-2019,69.88,69.8862,-0.3743
12-03-2019,69.705,69.71,-0.2521
13-03-2019,69.5325,69.5387,-0.2457
14-03-2019,69.3475,69.3525,-0.2678
15-03-2019,69.09,69.0963,-0.3694
18-03-2019,68.5275,68.5338,-0.8141
19-03-2019,68.96,68.9662,0.6309
20-03-2019,68.8225,68.83,-0.1975
22-03-2019,68.9825,68.985,0.2252
25-03-2019,68.935,68.94,-0.0652
26-03-2019,68.855,68.86,-0.116
27-03-2019,68.87,68.875,0.0218
28-03-2019,69.335,69.34,0.6751
29-03-2019,69.14,69.1488,-0.2757
02-04-2019,68.7375,68.7425,-0.5876
03-04-2019,68.415,68.42,-0.4691
04-04-2019,69.15,69.1575,1.0779
05-04-2019,69.22,69.23,0.1048
08-04-2019,69.67,69.6763,0.6447
09-04-2019,69.2925,69.3013,-0.5382
10-04-2019,69.11,69.115,-0.2688
11-04-2019,68.92,68.9362,-0.2587
12-04-2019,69.155,69.16,0.3246
15-04-2019,69.41,69.4212,0.3777
16-04-2019,69.6,69.605,0.2648
18-04-2019,69.3475,69.3525,-0.3628
22-04-2019,69.665,69.67,0.4578
23-04-2019,69.625,69.63,-0.0574
24-04-2019,69.8625,69.8675,0.3411
